file,type,freq,detune,level
1964.wav,1,100.0,66.66666666666666,45.0
1965.wav,1,100.0,66.66666666666666,56.0
1966.wav,1,100.0,66.66666666666666,67.0
1967.wav,1,100.0,66.66666666666666,78.0
1968.wav,1,100.0,66.66666666666666,89.0
1969.wav,1,100.0,66.66666666666666,100.0
1970.wav,1,100.0,77.77777777777777,1.0
1971.wav,1,100.0,77.77777777777777,12.0
1972.wav,1,100.0,77.77777777777777,23.0
1973.wav,1,100.0,77.77777777777777,34.0
1974.wav,1,100.0,77.77777777777777,45.0
1975.wav,1,100.0,77.77777777777777,56.0
1976.wav,1,100.0,77.77777777777777,67.0
1977.wav,1,100.0,77.77777777777777,78.0
1978.wav,1,100.0,77.77777777777777,89.0
1979.wav,1,100.0,77.77777777777777,100.0
1980.wav,1,100.0,88.88888888888889,1.0
1981.wav,1,100.0,88.88888888888889,12.0
1982.wav,1,100.0,88.88888888888889,23.0
1983.wav,1,100.0,88.88888888888889,34.0
1984.wav,1,100.0,88.88888888888889,45.0
1985.wav,1,100.0,88.88888888888889,56.0
1986.wav,1,100.0,88.88888888888889,67.0
1987.wav,1,100.0,88.88888888888889,78.0
1988.wav,1,100.0,88.88888888888889,89.0
1989.wav,1,100.0,88.88888888888889,100.0
1990.wav,1,100.0,100.0,1.0
1991.wav,1,100.0,100.0,12.0
1992.wav,1,100.0,100.0,23.0
1993.wav,1,100.0,100.0,34.0
1994.wav,1,100.0,100.0,45.0
1995.wav,1,100.0,100.0,56.0
1996.wav,1,100.0,100.0,67.0
1997.wav,1,100.0,100.0,78.0
1998.wav,1,100.0,100.0,89.0
1999.wav,1,100.0,100.0,100.0
2000.wav,2,30.0,0.0,1.0
2001.wav,2,30.0,0.0,12.0
2002.wav,2,30.0,0.0,23.0
2003.wav,2,30.0,0.0,34.0
2004.wav,2,30.0,0.0,45.0
2005.wav,2,30.0,0.0,56.0
2006.wav,2,30.0,0.0,67.0
2007.wav,2,30.0,0.0,78.0
2008.wav,2,30.0,0.0,89.0
2009.wav,2,30.0,0.0,100.0
2010.wav,2,30.0,11.11111111111111,1.0
2011.wav,2,30.0,11.11111111111111,12.0
2012.wav,2,30.0,11.11111111111111,23.0
2013.wav,2,30.0,11.11111111111111,34.0
2014.wav,2,30.0,11.11111111111111,45.0
2015.wav,2,30.0,11.11111111111111,56.0
2016.wav,2,30.0,11.11111111111111,67.0
2017.wav,2,30.0,11.11111111111111,78.0
2018.wav,2,30.0,11.11111111111111,89.0
2019.wav,2,30.0,11.11111111111111,100.0
2020.wav,2,30.0,22.22222222222222,1.0
2021.wav,2,30.0,22.22222222222222,12.0
2022.wav,2,30.0,22.22222222222222,23.0
2023.wav,2,30.0,22.22222222222222,34.0
2024.wav,2,30.0,22.22222222222222,45.0
2025.wav,2,30.0,22.22222222222222,56.0
2026.wav,2,30.0,22.22222222222222,67.0
2027.wav,2,30.0,22.22222222222222,78.0
2028.wav,2,30.0,22.22222222222222,89.0
2029.wav,2,30.0,22.22222222222222,100.0
2030.wav,2,30.0,33.33333333333333,1.0
2031.wav,2,30.0,33.33333333333333,12.0
2032.wav,2,30.0,33.33333333333333,23.0
2033.wav,2,30.0,33.33333333333333,34.0
2034.wav,2,30.0,33.33333333333333,45.0
2035.wav,2,30.0,33.33333333333333,56.0
2036.wav,2,30.0,33.33333333333333,67.0
2037.wav,2,30.0,33.33333333333333,78.0
2038.wav,2,30.0,33.33333333333333,89.0
2039.wav,2,30.0,33.33333333333333,100.0
2040.wav,2,30.0,44.44444444444444,1.0
2041.wav,2,30.0,44.44444444444444,12.0
2042.wav,2,30.0,44.44444444444444,23.0
2043.wav,2,30.0,44.44444444444444,34.0
2044.wav,2,30.0,44.44444444444444,45.0
2045.wav,2,30.0,44.44444444444444,56.0
2046.wav,2,30.0,44.44444444444444,67.0
2047.wav,2,30.0,44.44444444444444,78.0
2048.wav,2,30.0,44.44444444444444,89.0
2049.wav,2,30.0,44.44444444444444,100.0
2050.wav,2,30.0,55.55555555555556,1.0
2051.wav,2,30.0,55.55555555555556,12.0
2052.wav,2,30.0,55.55555555555556,23.0
2053.wav,2,30.0,55.55555555555556,34.0
2054.wav,2,30.0,55.55555555555556,45.0
2055.wav,2,30.0,55.55555555555556,56.0
2056.wav,2,30.0,55.55555555555556,67.0
2057.wav,2,30.0,55.55555555555556,78.0
2058.wav,2,30.0,55.55555555555556,89.0
2059.wav,2,30.0,55.55555555555556,100.0
2060.wav,2,30.0,66.66666666666666,1.0
2061.wav,2,30.0,66.66666666666666,12.0
2062.wav,2,30.0,66.66666666666666,23.0
2063.wav,2,30.0,66.66666666666666,34.0
2064.wav,2,30.0,66.66666666666666,45.0
2065.wav,2,30.0,66.66666666666666,56.0
2066.wav,2,30.0,66.66666666666666,67.0
2067.wav,2,30.0,66.66666666666666,78.0
2068.wav,2,30.0,66.66666666666666,89.0
2069.wav,2,30.0,66.66666666666666,100.0
2070.wav,2,30.0,77.77777777777777,1.0
2071.wav,2,30.0,77.77777777777777,12.0
2072.wav,2,30.0,77.77777777777777,23.0
2073.wav,2,30.0,77.77777777777777,34.0
2074.wav,2,30.0,77.77777777777777,45.0
2075.wav,2,30.0,77.77777777777777,56.0
2076.wav,2,30.0,77.77777777777777,67.0
2077.wav,2,30.0,77.77777777777777,78.0
2078.wav,2,30.0,77.77777777777777,89.0
2079.wav,2,30.0,77.77777777777777,100.0
2080.wav,2,30.0,88.88888888888889,1.0
2081.wav,2,30.0,88.88888888888889,12.0
2082.wav,2,30.0,88.88888888888889,23.0
2083.wav,2,30.0,88.88888888888889,34.0
2084.wav,2,30.0,88.88888888888889,45.0
2085.wav,2,30.0,88.88888888888889,56.0
2086.wav,2,30.0,88.88888888888889,67.0
2087.wav,2,30.0,88.88888888888889,78.0
2088.wav,2,30.0,88.88888888888889,89.0
2089.wav,2,30.0,88.88888888888889,100.0
2090.wav,2,30.0,100.0,1.0
2091.wav,2,30.0,100.0,12.0
2092.wav,2,30.0,100.0,23.0
2093.wav,2,30.0,100.0,34.0
2094.wav,2,30.0,100.0,45.0
2095.wav,2,30.0,100.0,56.0
2096.wav,2,30.0,100.0,67.0
2097.wav,2,30.0,100.0,78.0
2098.wav,2,30.0,100.0,89.0
2099.wav,2,30.0,100.0,100.0
2100.wav,2,37.77777777777778,0.0,1.0
2101.wav,2,37.77777777777778,0.0,12.0
2102.wav,2,37.77777777777778,0.0,23.0
2103.wav,2,37.77777777777778,0.0,34.0
2104.wav,2,37.77777777777778,0.0,45.0
2105.wav,2,37.77777777777778,0.0,56.0
2106.wav,2,37.77777777777778,0.0,67.0
2107.wav,2,37.77777777777778,0.0,78.0
2108.wav,2,37.77777777777778,0.0,89.0
2109.wav,2,37.77777777777778,0.0,100.0
2110.wav,2,37.77777777777778,11.11111111111111,1.0
2111.wav,2,37.77777777777778,11.11111111111111,12.0
2112.wav,2,37.77777777777778,11.11111111111111,23.0
2113.wav,2,37.77777777777778,11.11111111111111,34.0
2114.wav,2,37.77777777777778,11.11111111111111,45.0
2115.wav,2,37.77777777777778,11.11111111111111,56.0
2116.wav,2,37.77777777777778,11.11111111111111,67.0
2117.wav,2,37.77777777777778,11.11111111111111,78.0
2118.wav,2,37.77777777777778,11.11111111111111,89.0
2119.wav,2,37.77777777777778,11.11111111111111,100.0
2120.wav,2,37.77777777777778,22.22222222222222,1.0
2121.wav,2,37.77777777777778,22.22222222222222,12.0
2122.wav,2,37.77777777777778,22.22222222222222,23.0
2123.wav,2,37.77777777777778,22.22222222222222,34.0
2124.wav,2,37.77777777777778,22.22222222222222,45.0
2125.wav,2,37.77777777777778,22.22222222222222,56.0
2126.wav,2,37.77777777777778,22.22222222222222,67.0
2127.wav,2,37.77777777777778,22.22222222222222,78.0
2128.wav,2,37.77777777777778,22.22222222222222,89.0
2129.wav,2,37.77777777777778,22.22222222222222,100.0
2130.wav,2,37.77777777777778,33.33333333333333,1.0
2131.wav,2,37.77777777777778,33.33333333333333,12.0
2132.wav,2,37.77777777777778,33.33333333333333,23.0
2133.wav,2,37.77777777777778,33.33333333333333,34.0
2134.wav,2,37.77777777777778,33.33333333333333,45.0
2135.wav,2,37.77777777777778,33.33333333333333,56.0
2136.wav,2,37.77777777777778,33.33333333333333,67.0
2137.wav,2,37.77777777777778,33.33333333333333,78.0
2138.wav,2,37.77777777777778,33.33333333333333,89.0
2139.wav,2,37.77777777777778,33.33333333333333,100.0
2140.wav,2,37.77777777777778,44.44444444444444,1.0
2141.wav,2,37.77777777777778,44.44444444444444,12.0
2142.wav,2,37.77777777777778,44.44444444444444,23.0
2143.wav,2,37.77777777777778,44.44444444444444,34.0
2144.wav,2,37.77777777777778,44.44444444444444,45.0
2145.wav,2,37.77777777777778,44.44444444444444,56.0
2146.wav,2,37.77777777777778,44.44444444444444,67.0
2147.wav,2,37.77777777777778,44.44444444444444,78.0
2148.wav,2,37.77777777777778,44.44444444444444,89.0
2149.wav,2,37.77777777777778,44.44444444444444,100.0
2150.wav,2,37.77777777777778,55.55555555555556,1.0
2151.wav,2,37.77777777777778,55.55555555555556,12.0
2152.wav,2,37.77777777777778,55.55555555555556,23.0
2153.wav,2,37.77777777777778,55.55555555555556,34.0
2154.wav,2,37.77777777777778,55.55555555555556,45.0
2155.wav,2,37.77777777777778,55.55555555555556,56.0
2156.wav,2,37.77777777777778,55.55555555555556,67.0
2157.wav,2,37.77777777777778,55.55555555555556,78.0
2158.wav,2,37.77777777777778,55.55555555555556,89.0
2159.wav,2,37.77777777777778,55.55555555555556,100.0
2160.wav,2,37.77777777777778,66.66666666666666,1.0
2161.wav,2,37.77777777777778,66.66666666666666,12.0
2162.wav,2,37.77777777777778,66.66666666666666,23.0
2163.wav,2,37.77777777777778,66.66666666666666,34.0
2164.wav,2,37.77777777777778,66.66666666666666,45.0
2165.wav,2,37.77777777777778,66.66666666666666,56.0
2166.wav,2,37.77777777777778,66.66666666666666,67.0
2167.wav,2,37.77777777777778,66.66666666666666,78.0
2168.wav,2,37.77777777777778,66.66666666666666,89.0
2169.wav,2,37.77777777777778,66.66666666666666,100.0
2170.wav,2,37.77777777777778,77.77777777777777,1.0
2171.wav,2,37.77777777777778,77.77777777777777,12.0
2172.wav,2,37.77777777777778,77.77777777777777,23.0
2173.wav,2,37.77777777777778,77.77777777777777,34.0
2174.wav,2,37.77777777777778,77.77777777777777,45.0
2175.wav,2,37.77777777777778,77.77777777777777,56.0
2176.wav,2,37.77777777777778,77.77777777777777,67.0
2177.wav,2,37.77777777777778,77.77777777777777,78.0
2178.wav,2,37.77777777777778,77.77777777777777,89.0
2179.wav,2,37.77777777777778,77.77777777777777,100.0
2180.wav,2,37.77777777777778,88.88888888888889,1.0
2181.wav,2,37.77777777777778,88.88888888888889,12.0
2182.wav,2,37.77777777777778,88.88888888888889,23.0
2183.wav,2,37.77777777777778,88.88888888888889,34.0
2184.wav,2,37.77777777777778,88.88888888888889,45.0
2185.wav,2,37.77777777777778,88.88888888888889,56.0
2186.wav,2,37.77777777777778,88.88888888888889,67.0
2187.wav,2,37.77777777777778,88.88888888888889,78.0
2188.wav,2,37.77777777777778,88.88888888888889,89.0
2189.wav,2,37.77777777777778,88.88888888888889,100.0
2190.wav,2,37.77777777777778,100.0,1.0
2191.wav,2,37.77777777777778,100.0,12.0
2192.wav,2,37.77777777777778,100.0,23.0
2193.wav,2,37.77777777777778,100.0,34.0
2194.wav,2,37.77777777777778,100.0,45.0
2195.wav,2,37.77777777777778,100.0,56.0
2196.wav,2,37.77777777777778,100.0,67.0
2197.wav,2,37.77777777777778,100.0,78.0
2198.wav,2,37.77777777777778,100.0,89.0
2199.wav,2,37.77777777777778,100.0,100.0
2200.wav,2,45.55555555555556,0.0,1.0
2201.wav,2,45.55555555555556,0.0,12.0
2202.wav,2,45.55555555555556,0.0,23.0
2203.wav,2,45.55555555555556,0.0,34.0
2204.wav,2,45.55555555555556,0.0,45.0
2205.wav,2,45.55555555555556,0.0,56.0
2206.wav,2,45.55555555555556,0.0,67.0
2207.wav,2,45.55555555555556,0.0,78.0
2208.wav,2,45.55555555555556,0.0,89.0
2209.wav,2,45.55555555555556,0.0,100.0
2210.wav,2,45.55555555555556,11.11111111111111,1.0
2211.wav,2,45.55555555555556,11.11111111111111,12.0
2212.wav,2,45.55555555555556,11.11111111111111,23.0
2213.wav,2,45.55555555555556,11.11111111111111,34.0
2214.wav,2,45.55555555555556,11.11111111111111,45.0
2215.wav,2,45.55555555555556,11.11111111111111,56.0
2216.wav,2,45.55555555555556,11.11111111111111,67.0
2217.wav,2,45.55555555555556,11.11111111111111,78.0
2218.wav,2,45.55555555555556,11.11111111111111,89.0
2219.wav,2,45.55555555555556,11.11111111111111,100.0
2220.wav,2,45.55555555555556,22.22222222222222,1.0
2221.wav,2,45.55555555555556,22.22222222222222,12.0
2222.wav,2,45.55555555555556,22.22222222222222,23.0
2223.wav,2,45.55555555555556,22.22222222222222,34.0
2224.wav,2,45.55555555555556,22.22222222222222,45.0
2225.wav,2,45.55555555555556,22.22222222222222,56.0
2226.wav,2,45.55555555555556,22.22222222222222,67.0
2227.wav,2,45.55555555555556,22.22222222222222,78.0
2228.wav,2,45.55555555555556,22.22222222222222,89.0
2229.wav,2,45.55555555555556,22.22222222222222,100.0
2230.wav,2,45.55555555555556,33.33333333333333,1.0
2231.wav,2,45.55555555555556,33.33333333333333,12.0
2232.wav,2,45.55555555555556,33.33333333333333,23.0
2233.wav,2,45.55555555555556,33.33333333333333,34.0
2234.wav,2,45.55555555555556,33.33333333333333,45.0
2235.wav,2,45.55555555555556,33.33333333333333,56.0
2236.wav,2,45.55555555555556,33.33333333333333,67.0
2237.wav,2,45.55555555555556,33.33333333333333,78.0
2238.wav,2,45.55555555555556,33.33333333333333,89.0
2239.wav,2,45.55555555555556,33.33333333333333,100.0
2240.wav,2,45.55555555555556,44.44444444444444,1.0
2241.wav,2,45.55555555555556,44.44444444444444,12.0
2242.wav,2,45.55555555555556,44.44444444444444,23.0
2243.wav,2,45.55555555555556,44.44444444444444,34.0
2244.wav,2,45.55555555555556,44.44444444444444,45.0
2245.wav,2,45.55555555555556,44.44444444444444,56.0
2246.wav,2,45.55555555555556,44.44444444444444,67.0
2247.wav,2,45.55555555555556,44.44444444444444,78.0
2248.wav,2,45.55555555555556,44.44444444444444,89.0
2249.wav,2,45.55555555555556,44.44444444444444,100.0
2250.wav,2,45.55555555555556,55.55555555555556,1.0
2251.wav,2,45.55555555555556,55.55555555555556,12.0
2252.wav,2,45.55555555555556,55.55555555555556,23.0
2253.wav,2,45.55555555555556,55.55555555555556,34.0
2254.wav,2,45.55555555555556,55.55555555555556,45.0
2255.wav,2,45.55555555555556,55.55555555555556,56.0
2256.wav,2,45.55555555555556,55.55555555555556,67.0
2257.wav,2,45.55555555555556,55.55555555555556,78.0
2258.wav,2,45.55555555555556,55.55555555555556,89.0
2259.wav,2,45.55555555555556,55.55555555555556,100.0
2260.wav,2,45.55555555555556,66.66666666666666,1.0
2261.wav,2,45.55555555555556,66.66666666666666,12.0
2262.wav,2,45.55555555555556,66.66666666666666,23.0
2263.wav,2,45.55555555555556,66.66666666666666,34.0
2264.wav,2,45.55555555555556,66.66666666666666,45.0
2265.wav,2,45.55555555555556,66.66666666666666,56.0
2266.wav,2,45.55555555555556,66.66666666666666,67.0
2267.wav,2,45.55555555555556,66.66666666666666,78.0
2268.wav,2,45.55555555555556,66.66666666666666,89.0
2269.wav,2,45.55555555555556,66.66666666666666,100.0
2270.wav,2,45.55555555555556,77.77777777777777,1.0
2271.wav,2,45.55555555555556,77.77777777777777,12.0
2272.wav,2,45.55555555555556,77.77777777777777,23.0
2273.wav,2,45.55555555555556,77.77777777777777,34.0
2274.wav,2,45.55555555555556,77.77777777777777,45.0
2275.wav,2,45.55555555555556,77.77777777777777,56.0
2276.wav,2,45.55555555555556,77.77777777777777,67.0
2277.wav,2,45.55555555555556,77.77777777777777,78.0
2278.wav,2,45.55555555555556,77.77777777777777,89.0
2279.wav,2,45.55555555555556,77.77777777777777,100.0
2280.wav,2,45.55555555555556,88.88888888888889,1.0
2281.wav,2,45.55555555555556,88.88888888888889,12.0
2282.wav,2,45.55555555555556,88.88888888888889,23.0
2283.wav,2,45.55555555555556,88.88888888888889,34.0
2284.wav,2,45.55555555555556,88.88888888888889,45.0
2285.wav,2,45.55555555555556,88.88888888888889,56.0
2286.wav,2,45.55555555555556,88.88888888888889,67.0
2287.wav,2,45.55555555555556,88.88888888888889,78.0
2288.wav,2,45.55555555555556,88.88888888888889,89.0
2289.wav,2,45.55555555555556,88.88888888888889,100.0
2290.wav,2,45.55555555555556,100.0,1.0
2291.wav,2,45.55555555555556,100.0,12.0
2292.wav,2,45.55555555555556,100.0,23.0
2293.wav,2,45.55555555555556,100.0,34.0
2294.wav,2,45.55555555555556,100.0,45.0
2295.wav,2,45.55555555555556,100.0,56.0
2296.wav,2,45.55555555555556,100.0,67.0
2297.wav,2,45.55555555555556,100.0,78.0
2298.wav,2,45.55555555555556,100.0,89.0
2299.wav,2,45.55555555555556,100.0,100.0
2300.wav,2,53.33333333333333,0.0,1.0
2301.wav,2,53.33333333333333,0.0,12.0
2302.wav,2,53.33333333333333,0.0,23.0
2303.wav,2,53.33333333333333,0.0,34.0
2304.wav,2,53.33333333333333,0.0,45.0
2305.wav,2,53.33333333333333,0.0,56.0
2306.wav,2,53.33333333333333,0.0,67.0
2307.wav,2,53.33333333333333,0.0,78.0
2308.wav,2,53.33333333333333,0.0,89.0
2309.wav,2,53.33333333333333,0.0,100.0
2310.wav,2,53.33333333333333,11.11111111111111,1.0
2311.wav,2,53.33333333333333,11.11111111111111,12.0
2312.wav,2,53.33333333333333,11.11111111111111,23.0
2313.wav,2,53.33333333333333,11.11111111111111,34.0
2314.wav,2,53.33333333333333,11.11111111111111,45.0
2315.wav,2,53.33333333333333,11.11111111111111,56.0
2316.wav,2,53.33333333333333,11.11111111111111,67.0
2317.wav,2,53.33333333333333,11.11111111111111,78.0
2318.wav,2,53.33333333333333,11.11111111111111,89.0
2319.wav,2,53.33333333333333,11.11111111111111,100.0
2320.wav,2,53.33333333333333,22.22222222222222,1.0
2321.wav,2,53.33333333333333,22.22222222222222,12.0
2322.wav,2,53.33333333333333,22.22222222222222,23.0
2323.wav,2,53.33333333333333,22.22222222222222,34.0
2324.wav,2,53.33333333333333,22.22222222222222,45.0
2325.wav,2,53.33333333333333,22.22222222222222,56.0
2326.wav,2,53.33333333333333,22.22222222222222,67.0
2327.wav,2,53.33333333333333,22.22222222222222,78.0
2328.wav,2,53.33333333333333,22.22222222222222,89.0
2329.wav,2,53.33333333333333,22.22222222222222,100.0
2330.wav,2,53.33333333333333,33.33333333333333,1.0
2331.wav,2,53.33333333333333,33.33333333333333,12.0
2332.wav,2,53.33333333333333,33.33333333333333,23.0
2333.wav,2,53.33333333333333,33.33333333333333,34.0
2334.wav,2,53.33333333333333,33.33333333333333,45.0
2335.wav,2,53.33333333333333,33.33333333333333,56.0
2336.wav,2,53.33333333333333,33.33333333333333,67.0
2337.wav,2,53.33333333333333,33.33333333333333,78.0
2338.wav,2,53.33333333333333,33.33333333333333,89.0
2339.wav,2,53.33333333333333,33.33333333333333,100.0
2340.wav,2,53.33333333333333,44.44444444444444,1.0
2341.wav,2,53.33333333333333,44.44444444444444,12.0
2342.wav,2,53.33333333333333,44.44444444444444,23.0
2343.wav,2,53.33333333333333,44.44444444444444,34.0
2344.wav,2,53.33333333333333,44.44444444444444,45.0
2345.wav,2,53.33333333333333,44.44444444444444,56.0
2346.wav,2,53.33333333333333,44.44444444444444,67.0
2347.wav,2,53.33333333333333,44.44444444444444,78.0
2348.wav,2,53.33333333333333,44.44444444444444,89.0
2349.wav,2,53.33333333333333,44.44444444444444,100.0
2350.wav,2,53.33333333333333,55.55555555555556,1.0
2351.wav,2,53.33333333333333,55.55555555555556,12.0
2352.wav,2,53.33333333333333,55.55555555555556,23.0
2353.wav,2,53.33333333333333,55.55555555555556,34.0
2354.wav,2,53.33333333333333,55.55555555555556,45.0
2355.wav,2,53.33333333333333,55.55555555555556,56.0
2356.wav,2,53.33333333333333,55.55555555555556,67.0
2357.wav,2,53.33333333333333,55.55555555555556,78.0
2358.wav,2,53.33333333333333,55.55555555555556,89.0
2359.wav,2,53.33333333333333,55.55555555555556,100.0
2360.wav,2,53.33333333333333,66.66666666666666,1.0
2361.wav,2,53.33333333333333,66.66666666666666,12.0
2362.wav,2,53.33333333333333,66.66666666666666,23.0
2363.wav,2,53.33333333333333,66.66666666666666,34.0
2364.wav,2,53.33333333333333,66.66666666666666,45.0
2365.wav,2,53.33333333333333,66.66666666666666,56.0
2366.wav,2,53.33333333333333,66.66666666666666,67.0
2367.wav,2,53.33333333333333,66.66666666666666,78.0
2368.wav,2,53.33333333333333,66.66666666666666,89.0
2369.wav,2,53.33333333333333,66.66666666666666,100.0
2370.wav,2,53.33333333333333,77.77777777777777,1.0
2371.wav,2,53.33333333333333,77.77777777777777,12.0
2372.wav,2,53.33333333333333,77.77777777777777,23.0
2373.wav,2,53.33333333333333,77.77777777777777,34.0
2374.wav,2,53.33333333333333,77.77777777777777,45.0
2375.wav,2,53.33333333333333,77.77777777777777,56.0
2376.wav,2,53.33333333333333,77.77777777777777,67.0
2377.wav,2,53.33333333333333,77.77777777777777,78.0
2378.wav,2,53.33333333333333,77.77777777777777,89.0
2379.wav,2,53.33333333333333,77.77777777777777,100.0
2380.wav,2,53.33333333333333,88.88888888888889,1.0
2381.wav,2,53.33333333333333,88.88888888888889,12.0
2382.wav,2,53.33333333333333,88.88888888888889,23.0
2383.wav,2,53.33333333333333,88.88888888888889,34.0
2384.wav,2,53.33333333333333,88.88888888888889,45.0
2385.wav,2,53.33333333333333,88.88888888888889,56.0
2386.wav,2,53.33333333333333,88.88888888888889,67.0
2387.wav,2,53.33333333333333,88.88888888888889,78.0
2388.wav,2,53.33333333333333,88.88888888888889,89.0
2389.wav,2,53.33333333333333,88.88888888888889,100.0
2390.wav,2,53.33333333333333,100.0,1.0
2391.wav,2,53.33333333333333,100.0,12.0
2392.wav,2,53.33333333333333,100.0,23.0
2393.wav,2,53.33333333333333,100.0,34.0
2394.wav,2,53.33333333333333,100.0,45.0
2395.wav,2,53.33333333333333,100.0,56.0
2396.wav,2,53.33333333333333,100.0,67.0
2397.wav,2,53.33333333333333,100.0,78.0
2398.wav,2,53.33333333333333,100.0,89.0
2399.wav,2,53.33333333333333,100.0,100.0
2400.wav,2,61.111111111111114,0.0,1.0
2401.wav,2,61.111111111111114,0.0,12.0
2402.wav,2,61.111111111111114,0.0,23.0
2403.wav,2,61.111111111111114,0.0,34.0
2404.wav,2,61.111111111111114,0.0,45.0
2405.wav,2,61.111111111111114,0.0,56.0
2406.wav,2,61.111111111111114,0.0,67.0
2407.wav,2,61.111111111111114,0.0,78.0
2408.wav,2,61.111111111111114,0.0,89.0
2409.wav,2,61.111111111111114,0.0,100.0
2410.wav,2,61.111111111111114,11.11111111111111,1.0
2411.wav,2,61.111111111111114,11.11111111111111,12.0
2412.wav,2,61.111111111111114,11.11111111111111,23.0
2413.wav,2,61.111111111111114,11.11111111111111,34.0
2414.wav,2,61.111111111111114,11.11111111111111,45.0
2415.wav,2,61.111111111111114,11.11111111111111,56.0
2416.wav,2,61.111111111111114,11.11111111111111,67.0
2417.wav,2,61.111111111111114,11.11111111111111,78.0
2418.wav,2,61.111111111111114,11.11111111111111,89.0
2419.wav,2,61.111111111111114,11.11111111111111,100.0
2420.wav,2,61.111111111111114,22.22222222222222,1.0
2421.wav,2,61.111111111111114,22.22222222222222,12.0
2422.wav,2,61.111111111111114,22.22222222222222,23.0
2423.wav,2,61.111111111111114,22.22222222222222,34.0
2424.wav,2,61.111111111111114,22.22222222222222,45.0
2425.wav,2,61.111111111111114,22.22222222222222,56.0
2426.wav,2,61.111111111111114,22.22222222222222,67.0
2427.wav,2,61.111111111111114,22.22222222222222,78.0
2428.wav,2,61.111111111111114,22.22222222222222,89.0
2429.wav,2,61.111111111111114,22.22222222222222,100.0
2430.wav,2,61.111111111111114,33.33333333333333,1.0
2431.wav,2,61.111111111111114,33.33333333333333,12.0
2432.wav,2,61.111111111111114,33.33333333333333,23.0
2433.wav,2,61.111111111111114,33.33333333333333,34.0
2434.wav,2,61.111111111111114,33.33333333333333,45.0
2435.wav,2,61.111111111111114,33.33333333333333,56.0
2436.wav,2,61.111111111111114,33.33333333333333,67.0
2437.wav,2,61.111111111111114,33.33333333333333,78.0
2438.wav,2,61.111111111111114,33.33333333333333,89.0
2439.wav,2,61.111111111111114,33.33333333333333,100.0
2440.wav,2,61.111111111111114,44.44444444444444,1.0
2441.wav,2,61.111111111111114,44.44444444444444,12.0
2442.wav,2,61.111111111111114,44.44444444444444,23.0
2443.wav,2,61.111111111111114,44.44444444444444,34.0
2444.wav,2,61.111111111111114,44.44444444444444,45.0
2445.wav,2,61.111111111111114,44.44444444444444,56.0
2446.wav,2,61.111111111111114,44.44444444444444,67.0
2447.wav,2,61.111111111111114,44.44444444444444,78.0
2448.wav,2,61.111111111111114,44.44444444444444,89.0
2449.wav,2,61.111111111111114,44.44444444444444,100.0
2450.wav,2,61.111111111111114,55.55555555555556,1.0
2451.wav,2,61.111111111111114,55.55555555555556,12.0
2452.wav,2,61.111111111111114,55.55555555555556,23.0
2453.wav,2,61.111111111111114,55.55555555555556,34.0
2454.wav,2,61.111111111111114,55.55555555555556,45.0
2455.wav,2,61.111111111111114,55.55555555555556,56.0
2456.wav,2,61.111111111111114,55.55555555555556,67.0
2457.wav,2,61.111111111111114,55.55555555555556,78.0
2458.wav,2,61.111111111111114,55.55555555555556,89.0
2459.wav,2,61.111111111111114,55.55555555555556,100.0
2460.wav,2,61.111111111111114,66.66666666666666,1.0
2461.wav,2,61.111111111111114,66.66666666666666,12.0
2462.wav,2,61.111111111111114,66.66666666666666,23.0
2463.wav,2,61.111111111111114,66.66666666666666,34.0
2464.wav,2,61.111111111111114,66.66666666666666,45.0
2465.wav,2,61.111111111111114,66.66666666666666,56.0
2466.wav,2,61.111111111111114,66.66666666666666,67.0
2467.wav,2,61.111111111111114,66.66666666666666,78.0
2468.wav,2,61.111111111111114,66.66666666666666,89.0
2469.wav,2,61.111111111111114,66.66666666666666,100.0
2470.wav,2,61.111111111111114,77.77777777777777,1.0
2471.wav,2,61.111111111111114,77.77777777777777,12.0
2472.wav,2,61.111111111111114,77.77777777777777,23.0
2473.wav,2,61.111111111111114,77.77777777777777,34.0
2474.wav,2,61.111111111111114,77.77777777777777,45.0
2475.wav,2,61.111111111111114,77.77777777777777,56.0
2476.wav,2,61.111111111111114,77.77777777777777,67.0
2477.wav,2,61.111111111111114,77.77777777777777,78.0
2478.wav,2,61.111111111111114,77.77777777777777,89.0
2479.wav,2,61.111111111111114,77.77777777777777,100.0
2480.wav,2,61.111111111111114,88.88888888888889,1.0
2481.wav,2,61.111111111111114,88.88888888888889,12.0
2482.wav,2,61.111111111111114,88.88888888888889,23.0
2483.wav,2,61.111111111111114,88.88888888888889,34.0
2484.wav,2,61.111111111111114,88.88888888888889,45.0
2485.wav,2,61.111111111111114,88.88888888888889,56.0
2486.wav,2,61.111111111111114,88.88888888888889,67.0
2487.wav,2,61.111111111111114,88.88888888888889,78.0
2488.wav,2,61.111111111111114,88.88888888888889,89.0
2489.wav,2,61.111111111111114,88.88888888888889,100.0
2490.wav,2,61.111111111111114,100.0,1.0
2491.wav,2,61.111111111111114,100.0,12.0
2492.wav,2,61.111111111111114,100.0,23.0
2493.wav,2,61.111111111111114,100.0,34.0
2494.wav,2,61.111111111111114,100.0,45.0
2495.wav,2,61.111111111111114,100.0,56.0
2496.wav,2,61.111111111111114,100.0,67.0
2497.wav,2,61.111111111111114,100.0,78.0
